Titulo_original;Titulo_encontrado;Fuente;Anio;Sinopsis;Poster_URL;Generos;Puntuacion_TMDB;Temporadas;Episodios;URL_Externa;Backdrop_URL;Temporadas_Detalle;Reparto;Reparto_Fotos;Equipo;Recomendaciones;Trailer_URL
Pasta;Pasta;TMDB;2010;Seo Yoo Kyung, es una mujer que sueña con convertirse en una exitosa  chef de primera clase, hasta que a su vida aparece el frío, arrogante y  elitista Choi Hyun Wook, un chef de primera que está decidido a no  permitir mujeres en su cocina. Ellos no saben es que él será el nuevo  chef principal donde ella trabaja, causando su despido inmediato por ser  mujer. Aun así, ella hará todo lo posible por regresar al trabajo,  demostrando el fuerte deseo por algún día ser una gran chef de pastas,  haciendo que él se interese más en ella.;https://image.tmdb.org/t/p/original/lOQ1f7MP0VDB7EQyPPJpkZCBYFA.jpg;Comedia, Drama;8.3;1;20;https://www.themoviedb.org/tv/32220;https://image.tmdb.org/t/p/original/pB4Kp3MqxDW9vTMcpoAHjbGqkWp.jpg;T1:20;공효진 (Seo Yoo-kyung), Lee Sun-kyun (Choi Hyun-wook), 알렉스 (Kim San), Choi Shang (Nemo), 장용 (Seo Jong-gyu), 최재환 (Jung Eun-soo);https://image.tmdb.org/t/p/w185/u2ZDHJOHRkgzY0dpaORitoZjF4F.jpg, https://image.tmdb.org/t/p/w185/nHFBbSFohzOUOvMxPVwe3Es2nJw.jpg, https://image.tmdb.org/t/p/w185/fY4WvE81aj2BmT903nHDQD7mHFj.jpg, https://image.tmdb.org/t/p/w185/lHmeUqHfvPZYLxq06wgVpRBvFNW.jpg, https://image.tmdb.org/t/p/w185/pQJPRUP1HtRnO1yMv7Lu37FjdSV.jpg, https://image.tmdb.org/t/p/w185/62hWPPcUcjvI6yeAvP0xsIGtQUv.jpg;Creador: Seo Sook-hyang;Alice, Chowder, Two Guys and a Girl, Bon appétit, majestad, Love Scout;
Perfect Marriage Revenge;Perfect Marriage Revenge;TMDB;2023;Han Yi Joo es pintora, fue adoptada de niña y su padre dirige Hanwool Financial Group. Sin embargo no es amada por sus padres ni por su hermana pequeña, por lo que siempre ha estado aislada de su familia. Ya de adulta, al haberse casado con un hombre que no la ama, Yi Joo simplemente se ha mudado de un hogar sin amor a otro. Aun así queda devastada cuando se entera de que su marido está enamorado de su hermana. Ese mismo día sufre un accidente automovilístico y muere. ¿O no?  Al despertar descubre que ha retrocedido en el tiempo a cuando estaba comprometida. Para cambiar su destino y vengarse de su familia, rompe su compromiso y se acerca a Seo Do Guk, con quien su hermana quiere casarse. Do Guk es nieto del fundador del Grupo Taeja, un joven inteligente y apuesto. Han Yi Joo quiere contraer matrimonio por contrato con él y este acepta de buena gana, pero quiere que el matrimonio se convierta en uno real. ¿Encontrará Yi Joo la manera de conseguir la vida que siempre ha deseado?;https://image.tmdb.org/t/p/original/sgYPKcQARJpmc2wFG5IGJ6vPuyi.jpg;Drama;7.912;1;12;https://www.themoviedb.org/tv/230524;https://image.tmdb.org/t/p/original/9ijZyKSdaRR6zUUe7hhEzNE0Yxm.jpg;T1:12;정유민 (Han Yi-joo), 성훈 (Seo Do-guk), 진지희 (Han Yu-ra), 강신효 (Seo Jung-wook), 오승윤 (Yoo Sae-hyuk), 이민영 (Lee Jeong-hye);https://image.tmdb.org/t/p/w185/r6WwKqdjhwarud4ArwcD1yO9xYn.jpg, https://image.tmdb.org/t/p/w185/wGNCbshSo0YBcrsUCxfWMR9DLNr.jpg, https://image.tmdb.org/t/p/w185/teRGolQsyOk0D8O0K4BGZ3R2H9p.jpg, https://image.tmdb.org/t/p/w185/gfvV8nfKJZimUOcbQjwooYZ8GZO.jpg, https://image.tmdb.org/t/p/w185/30ECcD2uZnp06JsQQjNbXAGcSMy.jpg, https://image.tmdb.org/t/p/w185/wDkzoPsSJCvcmZxyVz576FaRgus.jpg;Creador: Yi Bam-be, Young | Director: 오상원;Dear X, Emperatriz, Mi compañero de cuarto es un zorro de nueve colas, Wonderful World Corea, Manipulado;https://www.youtube.com/watch?v=D3ojNqT-kgQ
피노키오;Pinocho;TMDB;2014;Choi Dal Po es un joven muy inteligente que tras haber pasado un momento trágico en su infancia y haber perdido a su familia, es adoptado por un anciano que lo rescata del mar. Choi In Ha es la nieta del padre adoptivo de Dal Po, quien padece del 'Síndrome de Pinocho', ya que cada vez que miente sufre de un ataque de hipo. Ella también es la hija de una reconocida y afamada reportera que está involucrada en las desgracias que vivió Dal Po. Choi In Ha y Choi Dal Po crecen juntos bajo una extraña relación de tio-sobrina. Gracias a él, In Ha descubre su verdadera vocación de ser reportera, pero luego de fracasar en el intento debido a su imposibilidad de mentir, Dal Po decide acompañarla e intentarlo juntos. De este modo, ambos se encaminarán en una intensa aventura para convertirse en reporteros honestos y revelar todas las injusticias del pasado.;https://image.tmdb.org/t/p/original/lbP7P0DSn3lER9UG6kdelr0nUr5.jpg;Drama, Comedia, Misterio;8.223;1;20;https://www.themoviedb.org/tv/61611;https://image.tmdb.org/t/p/original/o6B99QzQLiv8BWI05djH1e8TNHP.jpg;T1:20;박신혜 (Choe In-ha), 이종석 (Gi Ha-myeong / Choe Dal-po), 김영광 (Seo Beom-jo), 이유비 (Yun Yu-rae), 진경 (Song Cha-ok), 이필모 (Hwang Gyo-dong);https://image.tmdb.org/t/p/w185/pumaPD2AtInYXXYsLirfFdYa4yc.jpg, https://image.tmdb.org/t/p/w185/eW73DbmKQrqb6xDC52oMbVehw6G.jpg, https://image.tmdb.org/t/p/w185/z7tQSbWHEfXeWMYHNNDGXW9Idfl.jpg, https://image.tmdb.org/t/p/w185/dWJhrhEf9IfT62Qo7bT4j3ab1IE.jpg, https://image.tmdb.org/t/p/w185/eKw4YbLw0LWkTCn6wbTiKkRltc2.jpg, https://image.tmdb.org/t/p/w185/sVnDH47xdLtTs3dyHkZu6LzWkGn.jpg;Creador: Jo Soo-won | Director: Jo Soo-won;Disclaimer, Él y ella, El arte de parecer Sarah, Quédate a mi lado, Revenge;https://www.youtube.com/watch?v=U6VAU-PD3cg
Playful Kiss;Playful Kiss;TMDB;2010;"La historia narra la vida de una estudiante, Oh Ha Ni que está completamente enamorada de Baek Seung Jo, un chico de altas notas, y con gran popularidad entre las chicas y el primer lugar en las calificaciones. Oh Ha Ni  no tiene un gran intelecto, ni suele sacar buenas notas  y también es  un poco despistada por lo que únicamente dispone de su persistencia y  valor para demostrar a Baek Seung Jo que ella es la chica ideal para  estar junto a él. En el momento de que Oh Ha Ni le declara su  amor por medio de una carta, Seung Jo que apenas la conoce la rechaza de  manera brusca y fría revisando la ortografía de la carta. Oh Ha Ni decide no darse por vencida.De repente cae un ""aerolito"" y destruye  su casa.  Un amigo de su padre los invita a vivir en su casa mientras  reconstruyen la suya, para la sorpresa de Oh Ha Ni descubre que está  viviendo en el hogar de Baek Seung Jo, que es el hijo  mayor del amigo de su padre.  Además, un amigo de Oh Ha Ni, Bong Joon Gu está  completamente enamorado de ella y no está dispuesto a dejarla ir tan  fácilmente, durante la historia se desatará un triangulo amoroso entre  ellos.";https://image.tmdb.org/t/p/original/9vK5tbMDetxdWenmujb1j2EqaUc.jpg;Comedia;7.8;1;17;https://www.themoviedb.org/tv/34408;https://image.tmdb.org/t/p/original/4M8BupjAhDOaaqyEg72uPpEKO5f.jpg;T1:16;김현중 (Beak Seung Jo), Jung So-min (Oh Ha-ni), 이태성 (Bong Joon-gu), 이시영 (Yoon He Ra), 정혜영 (Hwang Geum-hee), 오경수 (Baek Soo-chang);https://image.tmdb.org/t/p/w185/8ewvTGRhzy6WnFFwhtzLUJg55tL.jpg, https://image.tmdb.org/t/p/w185/cv8i4ALEabYkwnu68p5AdRTrMG9.jpg, https://image.tmdb.org/t/p/w185/qmR1OOzRna1gUdPqJ5k6m03xgNB.jpg, https://image.tmdb.org/t/p/w185/dPdd6o587UaGuDRlAN4XqdXWbGy.jpg, https://image.tmdb.org/t/p/w185/5hUIubzV8LSpzS1FMbbWkHrVmBF.jpg, https://image.tmdb.org/t/p/w185/m7hAsqEHi5nJvUeRZ1t24CUHbCE.jpg;Director: Kim Do-hyung, 황인뢰;Salvado por la Campana, Moesha, Primavera de Juventud, Scrubs, Will y Grace;
Poisoned Love;Poisoned Love;TMDB;2020;[Poisoned Love] La serie gira en torno a Fang Yan, una genio del doblaje que sufre de pesadillas y sonambulismo debido a un trauma y a Shi Meng, un joven productor de cine que de pequeño sufrió una traumática experiencia. Shi Meng ayuda a Fang Yan a salir de su trauma, sin embargo ella cree erróneamente que su hermano, Shi Yi fue el que la ayudó.  A través de malentendidos y experiencias, los tres comienzan a crecer y a ayudarse mutuamente. Mientras que Fang Yan y Shi Meng se enamoran y comienzan una relación.;https://image.tmdb.org/t/p/original/mFdta1lI0vTo97RtpSJja0BxuCC.jpg;Comedia, Drama;7.3;2;24;https://www.themoviedb.org/tv/110858;https://image.tmdb.org/t/p/original/Cd7TtFUtcakxuz3hJV8c4FwNS7.jpg;T1:12|T2:12;敖瑞鵬 (Shi Meng), Ma Mengwei (Fang Yan), Shi Qingyan (Zuo Yao), 羅正 (Shi Yi);https://image.tmdb.org/t/p/w185/ixekaZD5T0rkc518UZtadioBX9z.jpg, https://image.tmdb.org/t/p/w185/2MTS1mtpkOcLkyBGLop6HThQ0uQ.jpg, https://image.tmdb.org/t/p/w185/7qEC1tBhBVcY3DMcUl8vBQvLXcZ.jpg, https://image.tmdb.org/t/p/w185/ubLHizRd9jDhjfp2wD0me0EwCE7.jpg;;Revenged Love, Amor entre Hada y Demonio, Amor y velocidad, Hasta el fin de la luna, DTF St. Louis;https://www.youtube.com/watch?v=8kZck2x5WFs
Put Your Head on My Shoulder;Put Your Head on My Shoulder;TMDB;2021;Prapai, una graduada en contabilidad que sueña con trabajar para una agencia de publicidad, tiene que vivir con Pupaa, un talentoso estudiante de física, y entre ellos pasaron muchas historias divertidas. Al pasar tiempo juntos, gradualmente caminan hacia el corazón del otro. Durante el proceso, dejan a un lado sus prejuicios, se animan mutuamente a superar todas las dificultades en su relación, encuentran una nueva dirección en la planificación de su carrera y vida, y finalmente cosechan el amor. Amor cálido, tiempo cálido.;https://image.tmdb.org/t/p/original/hRKFANmsNWDppF7MVg1lTYK6SHQ.jpg;Comedia;6.0;1;20;https://www.themoviedb.org/tv/134992;https://image.tmdb.org/t/p/original/jmIIlBkvGIuqot7iPifSjFi1EHC.jpg;T1:20;Nilawan Iamchuasawad (Prapai), ฐิติภูมิ เตชะอภัยคุณ (Puppa), วชิรวิชญ์ เรืองวิวรรธน์ (Tar), Chanunphat Kamolkiriluck (Wawa), กัญญรัตน์ เรืองรุ่ง (Kwang), Nontanun Anchuleepradit (Time);https://image.tmdb.org/t/p/w185/1U0tvl2k1a7iGk4dxFZOWitl8FG.jpg, https://image.tmdb.org/t/p/w185/xyMicGnTTwfmxaWFVznJr4Ucprw.jpg, https://image.tmdb.org/t/p/w185/ixHHcj9ScyDQAyiiV6597YNL8nK.jpg, https://image.tmdb.org/t/p/w185/sn6CGXm8MdP4tUcScRE0AXdF6bQ.jpg, https://image.tmdb.org/t/p/w185/2xggelzFnGea5almMRYEhJ52J9G.jpg, https://image.tmdb.org/t/p/w185/2bq0iQa5aZLmCp4OmLesI1pL64o.jpg;;Senior Secret Love, Harlem, Somewhere Somehow, Hasta que la muerte nos separe, Clásicos modernos;
Queen - Love and War;Queen - Love and War;TMDB;2019;Un sageuk de fantasía sobre aquellos que luchan por el poder y el trono de la reina.;https://image.tmdb.org/t/p/original/pse4QCGMBSFeCY6yQ84qaO99wrU.jpg;Drama;4.6;1;16;https://www.themoviedb.org/tv/95109;https://image.tmdb.org/t/p/original/4kUZ8OkcafQri7vn3ADLlDel9S0.jpg;T1:16;진세연 (Kang Eun Bo), 김민규 (Lee Kyung), 이열음 (Jo Young Ji), 도상우 (Lee Jae Hwa), 손병호 (Kim Man Chan), 이시언 (Wal);https://image.tmdb.org/t/p/w185/tKeeLzPt47OkccfvbUxNwhNYbTW.jpg, https://image.tmdb.org/t/p/w185/w4NojHsHdLGf7LLoT6jfyDcE8K6.jpg, https://image.tmdb.org/t/p/w185/f0GTS4kgkFAE2zvvX5BzZjTgw95.jpg, https://image.tmdb.org/t/p/w185/b8JlLTlCv2rhMOFsTfKTVGUWhtK.jpg, https://image.tmdb.org/t/p/w185/m1LTEGcOSnaDJfWP3jZtANMS8qG.jpg, https://image.tmdb.org/t/p/w185/4jcRr3q8pq3e8AFx9flvvoKVeVc.jpg;Director: Kim Jung-min;Bajo el paraguas de la reina, Reina por 7 días, Six Flying Dragons, Batalla de amor y poder, La manga roja;https://www.youtube.com/watch?v=cCoikDgjc1k
눈물의 여왕;La reina de las lágrimas;TMDB;2024;La reina de los grandes almacenes y su marido de pueblo atraviesan una crisis matrimonial hasta que, por arte de magia, el amor vuelve a florecer.;https://image.tmdb.org/t/p/original/yfJ2erY2SJiov0LaRhlSMhSPqYx.jpg;Drama, Comedia;8.4;1;16;https://www.themoviedb.org/tv/215720;https://image.tmdb.org/t/p/original/wcP3FsRLog4GNEs9PFrDKKQdcof.jpg;T1:16;Kim Soo Hyun (Baek Hyun-woo), 김지원 (Hong Hae-in), 박성훈 (Yoon Eun-sung), 곽동연 (Hong Soo-cheol), 이주빈 (Cheon Da-hye), 김갑수 (Hong Man-dae);https://image.tmdb.org/t/p/w185/q24P4pmtWGhe08T7rTkoDc5EC1p.jpg, https://image.tmdb.org/t/p/w185/lX7W1j9kg4jV6XNn5XEE3rKsd3x.jpg, https://image.tmdb.org/t/p/w185/nSF8VW2IoZcAA910gKQxbu01umk.jpg, https://image.tmdb.org/t/p/w185/klgX8YheSFFXqEdjuCQY5rxTTGa.jpg, https://image.tmdb.org/t/p/w185/rO9UM65KgxfacCY3IsrHheOFBpZ.jpg, https://image.tmdb.org/t/p/w185/u5Y4oC2qKPD2Xsw5JsC8vHQRo8s.jpg;Creador: 박지은, 장영우, 김희원;Tyler Perry's For Better or Worse, Amor por contrato, High Fidelity, Porque esta es mi primera vida, Con amor;https://www.youtube.com/watch?v=Gg2D8zrzlOA
Rainforest Passions;Rainforest Passions;TMDB;2024;Su Xiamo, haciéndose pasar por una heredera, viaja a Mangbei para encontrar a su hermano desaparecido, pero se convierte en el blanco de un intento de asesinato. Qi Chuan, quien busca respuestas sobre la muerte de su propio hermano, la rescata al sospechar que existe una conexión entre ambos casos. Un matrimonio inesperado los une, transformando su reticente alianza en una travesía de amor y descubrimiento mientras juntos desvelan la verdad.;https://image.tmdb.org/t/p/original/kXrdHzHB8d3PIxv4d7eYg4qXivO.jpg;Drama, Misterio;7.2;1;30;https://www.themoviedb.org/tv/270723;https://image.tmdb.org/t/p/original/trhMbw8QBaaFe16TwUb6JHjewPi.jpg;T1:30;代高政 (Qi Chuan), 鄭妙 (Su Xiamo), Yuan Dasen (Li Qingfeng), 权迪诺 (A Zheng), 张悦 (Cha Ya), 俞俙 (Bai Lan);https://image.tmdb.org/t/p/w185/yku8OmgfaJDVkEKH8laynjU54um.jpg, https://image.tmdb.org/t/p/w185/kxDiAN0R1UYs76pgCuUQUusvRfa.jpg, https://image.tmdb.org/t/p/w185/39R8r7MhYDgccDqmHrT3BRIetvl.jpg, https://image.tmdb.org/t/p/w185/oEdZjubUug08WmlQBfBWy7bj6nT.jpg, , https://image.tmdb.org/t/p/w185/rEQOIEPM8sWYVm4jlTBxtlfwe3L.jpg;Director: 袁雪凯;The Long Season, Obsesión, Amor entre lineas, Apple Tree Yard, Tell Me Lies;
Resident Playbook;Resident Playbook;TMDB;2025;Los residentes de ginecología y obstetricia de primer año en el Centro Médico Yulje navegan por el caos de su trabajo y su vida personal, todo en su búsqueda por convertirse en médicos excepcionales.;https://image.tmdb.org/t/p/original/hjjRgAAwUak4TpbVYX0BzMdQU7s.jpg;Drama;8.043;1;12;https://www.themoviedb.org/tv/235355;https://image.tmdb.org/t/p/original/A4X2JVnABZeZpMAWcI0eBHvLYAl.jpg;T1:12;Go Youn-jung (Oh Yi-young), 신시아 (Pyo Nam-kyung), 강유석 (Um Jae-il), 한예지 (Kim Sa-bi), 정준원 (Ku Do-won), Lee Bong-ryeon (Seo Jeong-min);https://image.tmdb.org/t/p/w185/wQbPu0QF0IeyXpqJmdmRbfNk6CM.jpg, https://image.tmdb.org/t/p/w185/qTYx9jnIhUtNJedYK4t6pkQBds5.jpg, https://image.tmdb.org/t/p/w185/jCE93OXkHTEbNrGfjZ02kwwbTHB.jpg, https://image.tmdb.org/t/p/w185/pzElyhvG0rR3mVM7weXoiQBJ0Vn.jpg, https://image.tmdb.org/t/p/w185/iuVXuY4kyP3IP14aivYGMqZv0gF.jpg, https://image.tmdb.org/t/p/w185/AkpzrUGpT0JvRY9Zk6qceKm937l.jpg;Creador: 신원호, 이우정 | Director: Lee Min-soo;The Resident, Pulso, Pearson, Chicken Girls, Canción triste de Hill Street;https://www.youtube.com/watch?v=NWqm_D9wEhM
Revenge of Others;Revenge of Others;TMDB;2022;"Un chico cae y muere en el instituto, pero Ok Chanmi no cree que su hermano mellizo Park Wonseok se suicidase. Chanmi se traslada al instituto de su hermano, el instituto Yongtan, y conoce a Ji Sooheon, testigo de la muerte de su hermano. Un ""héroe"" que venga a alumnas víctimas de abusos aparece en el instituto Yongtan. Chanmi especula que puede esatr relacionado con su hermano y empieza a buscar al héroe.";https://image.tmdb.org/t/p/original/9CO3b2aISmyH9ZYRdOyVmb0wHaj.jpg;Drama, Misterio;8.255;1;12;https://www.themoviedb.org/tv/208336;https://image.tmdb.org/t/p/original/zbzldNycqQy1O9gP5vwJf9HECwk.jpg;T1:12;신예은 (Ok Chan-mi), 로몬 (Ji Soo-heon), 서지훈 (Seok Jae-beom), 채상우 (Ki Oh-seong), 이수민 (Gook Ji-hyun), 정수빈 (Tae So-yeon);https://image.tmdb.org/t/p/w185/dGJRM6rEdk9NLdryDUg172XK5ip.jpg, https://image.tmdb.org/t/p/w185/2MrtBPoE4hKrBMohQ1rxOYl2ABX.jpg, https://image.tmdb.org/t/p/w185/hq3JSMoE8qWbPeae52dQXVaeRme.jpg, https://image.tmdb.org/t/p/w185/1cK30tAXwPzGxAtLQKnGbA6gmIf.jpg, https://image.tmdb.org/t/p/w185/uokhDYwmeul0H909rOA9fzC1uTl.jpg, https://image.tmdb.org/t/p/w185/tUZ3nSbdHxOTTx8GGkOmaTzMUyB.jpg;Director: 김유진;Jerarquía, La gloria, School 2013, El Rey de los Cerdos, Extracurricular;https://www.youtube.com/watch?v=9gjMIeMksnQ
ROOKIE COPS;ROOKIE COPS;TMDB;2022;Una historia de madurez que refleja los retos, el espíritu y la pasión de la juventud de dos estudiantes de la Universidad de Policía Nacional de Corea, que experimentan el encanto y las dificultades de la vida mientras intentan convertirse en auténticos policías. Desde superar las diferencias, hasta hallar su amor en la escuela, dos estudiantes muy diferentes se esfuerzan por alcanzar sus sueños y aspiraciones cumpliendo con su deber.;https://image.tmdb.org/t/p/original/lqHqRAxlyy6RHAuDK5bcPJfD5b2.jpg;Drama;7.863;1;16;https://www.themoviedb.org/tv/126484;https://image.tmdb.org/t/p/original/f0e560ezh1GqQaankmxQ30ib9Dp.jpg;T1:16;강다니엘 (Wi Seung-Hyun), 채수빈 (Go Eun-gang), 이신영 (Kim Tak), 박유나 (Ki Han-na), 민도희 (Woo Joo-young), 김우석 (Seo Beom-joo);https://image.tmdb.org/t/p/w185/oou766dhnGdmltmQKFEvmbgop3c.jpg, https://image.tmdb.org/t/p/w185/t8inEDMgceg8EFLvgglvXzemklf.jpg, https://image.tmdb.org/t/p/w185/uoWBneDhIbgaH7lmeSccGCiOgPj.jpg, https://image.tmdb.org/t/p/w185/6MawaOrDuD5R40ufBf0uDU0Wq0p.jpg, https://image.tmdb.org/t/p/w185/7dBJa03FiOZPd1KNeU5cE40aQEW.jpg, https://image.tmdb.org/t/p/w185/pjuqZJRCw5BgAZf5CtjXNAmOAmd.jpg;Creador: Lee Ha-na | Director: Kim Byung-soo;Rookie Blue, Endeavour, Canción triste de Hill Street, T. J. Hooker, Sullivan's Crossing;
Royal Secret Inspector Joy;Royal Secret Inspector Joy;TMDB;2021;Un inspector real secreto trabaja como un funcionario encubierto que inspecciona las provincias locales para exponer la corrupción. Se une a una dama que busca la felicidad divorciándose de su actual marido. Luego, el dúo emprende un gran plan para descubrir la verdad y encontrar corrupciones.;https://image.tmdb.org/t/p/original/kRWWHvSMGDocUDZtUktvyz5Jlm.jpg;Drama, Misterio, Comedia;7.591;1;16;https://www.themoviedb.org/tv/130020;https://image.tmdb.org/t/p/original/gpp1s3DJIyypBvtPptkG6Rwp9yA.jpg;T1:16;옥택연 (Ra Yi-eon), Kim Hye-yoon (Kim Jo-yi), 이재균 (Park Tae-seo), Choi Tae-hwan (Park Do-soo), 정순원 (Cha Mal-jong), 이상희 (Kwang-soon);https://image.tmdb.org/t/p/w185/zVOzETmSY8weWgvyh5KCfSyDSA7.jpg, https://image.tmdb.org/t/p/w185/ujFBbc3d0UdS4qeioxvO3xRLkdl.jpg, https://image.tmdb.org/t/p/w185/gqIT1S8cRDZvPul9utZQMOgBtYI.jpg, https://image.tmdb.org/t/p/w185/k4wCO0eTWeXLQAdbjgVn3BWWx1A.jpg, https://image.tmdb.org/t/p/w185/E80fMLgKBeOASTnHLEi4jSuCqo.jpg, https://image.tmdb.org/t/p/w185/lf0RoPOizR5YGBolLwWrHj0WQeB.jpg;Director: Yoo Jong-sun;El buen policía, Connection, Señal, Line of Duty, Stranger;https://www.youtube.com/watch?v=QcxbNDWXGUE
Scholar Who Walks The Night;Scholar Who Walks The Night;TMDB;2015;Detrás de cada Rey de Joseon, se esconde un malvado vampiro llamado Gwi y sólo aquellos que han sido capaces de obedecerle lograron su permanencia en el trono.  Cuando el príncipe heredero se niega a servirle y descubre un plan para destruirlo, debe pagar las consecuencias por ello. Mientras tanto, su mejor amigo, Kim Sung Yeol, lo pierde todo a causa de Gwi, pero también se convierte en la única persona que puede derrotarlo.  Jo Yang Sun ha vivido toda su vida ocultando su verdadera identidad al vestirse como hombre y se ha dedicado a vender libros para cuidar de su familia. Una noche se encuentra con Kim Sung Yeol, un misterioso y atractivo erudito... que en realidad es un vampiro.  *Basado en el manhwa coreano*;https://image.tmdb.org/t/p/original/4TGGU7e2w47APhVU1vVayITow2N.jpg;Drama, Misterio;6.538;1;20;https://www.themoviedb.org/tv/63106;https://image.tmdb.org/t/p/original/bR36UelaYwKRuaqOavdnbEUfkTC.jpg;T1:20;Lee Joon-gi (Kim Sung-yeol), 이유비 (Jo Yang-sun), 최강창민 (Lee Yeon), 이수혁 (Gwi), 김소은 (Choi Hye-ryung / Lee Myung-hee), 장희진 (Soo-hyang);https://image.tmdb.org/t/p/w185/tHPJUgGiQRWt1Bh7ymqmmJ2zKF6.jpg, https://image.tmdb.org/t/p/w185/dWJhrhEf9IfT62Qo7bT4j3ab1IE.jpg, https://image.tmdb.org/t/p/w185/4zQDFt8JAikGGdgyifJkO3jLL23.jpg, https://image.tmdb.org/t/p/w185/AlCxM67SKVhzwh06GMxuZoDILOz.jpg, https://image.tmdb.org/t/p/w185/kXl9W2FGBnHMq2UeCtaYeG1Do4O.jpg, https://image.tmdb.org/t/p/w185/kHoM8wW7IDpTfyfB0ohXCBgzobi.jpg;;El afecto del rey, Vampire Academy, Crónicas vampíricas, Sangre, La primera muerte;
Secret  Love;Secret  Love;TMDB;2016;Emma (interpretada por Cherreen Horvejkul), una estudiante de primer año de la Facultad de Artes de la Comunicación de 18 años de edad. Emma es una chica encantadora, amable, y ama a los animales, especialmente los gatos, pero le tiene miedo a los perros. Debido a la infancia que ha tenido problemas con los perros, por lo tanto, solto el deseo de entrar a la facultad de Medicina Veterinaria. Después de la finalización del curso, durante la tarde, ella estaba trabajando en una tarea, en una vista de árbol de el club de amantes de los animales.;https://image.tmdb.org/t/p/original/hzQwsYIkhWuYBzd8kaBm9sWXkzv.jpg;Comedia;8.9;5;34;https://www.themoviedb.org/tv/69646;https://image.tmdb.org/t/p/original/14nw2FtVcbfnBojuoLlrfZXJJ4U.jpg;T1:6|T2:8|T3:6|T4:8|T5:6;Kang Korn Sirisorn (Porsche), Nachjaree Horvejkul (Emma), อรรถพันธ์ พูลสวัสดิ์ (Rome), จุมพล อดุลกิตติพร (Pik), Phakjira Kanrattanasoot (Ping), Phurikulkrit Chusakdiskulwibul (O);https://image.tmdb.org/t/p/w185/l2AirH2JcHuxQL0riZJLFPipkxO.jpg, https://image.tmdb.org/t/p/w185/2dp99RivJFx460BJf9jhsqBxkkL.jpg, https://image.tmdb.org/t/p/w185/dNdtcrR7QM5wwPz7RWLDxWFE6e3.jpg, https://image.tmdb.org/t/p/w185/hWWJy1KtINIZNhynRerMbtdxiGx.jpg, https://image.tmdb.org/t/p/w185/lCFLuSH6n6Xdc2BIMk3lktrsg8i.jpg, https://image.tmdb.org/t/p/w185/5BECtCRdyYcnsSyHlhykXq1Zi0b.jpg;Director: Weerachit Thongjila;Salvados por la campana, Parker Lewis Nunca Pierde, Only Boo!, Saved by the Bell: The New Class, Alexa & Katie;
